agreement_rk,id_client,target
61957410.0,106808365.0,0.0
61957497.0,106808366.0,0.0
61957561.0,106808367.0,0.0
61957584.0,106808368.0,0.0
61957863.0,106808369.0,1.0
61957942.0,106808370.0,0.0
61957980.0,106808371.0,0.0
61958137.0,106808372.0,1.0
61958152.0,106808373.0,0.0
61958193.0,106808374.0,1.0
61958203.0,106808375.0,0.0
61958239.0,106808376.0,0.0
61958469.0,106808377.0,0.0
61958506.0,106808378.0,0.0
61958513.0,106808379.0,0.0
61958608.0,106808380.0,1.0
61958670.0,106808381.0,0.0
61958719.0,106808382.0,0.0
61958767.0,106808383.0,1.0
61958779.0,106808384.0,0.0
61958864.0,106808385.0,0.0
61958909.0,106808386.0,1.0
61958911.0,106808387.0,1.0
61958931.0,106808388.0,0.0
61958999.0,106808389.0,0.0
61959018.0,106808390.0,0.0
61959091.0,106808391.0,1.0
61959198.0,106808392.0,0.0
61959208.0,106808393.0,0.0
61959229.0,106808394.0,0.0
61959317.0,106808395.0,0.0
61959505.0,106808396.0,0.0
61959688.0,106808397.0,0.0
61959754.0,106808398.0,0.0
61959863.0,106808399.0,0.0
61959941.0,106808400.0,0.0
61960111.0,106808401.0,0.0
61960117.0,106808402.0,1.0
61960233.0,106808403.0,1.0
61960286.0,106808404.0,0.0
61960535.0,106808405.0,0.0
61960556.0,106808406.0,0.0
61960628.0,106808407.0,0.0
61960657.0,106808408.0,0.0
61960757.0,106808409.0,0.0
61960827.0,106808410.0,0.0
61960995.0,106808411.0,0.0
61961079.0,106808412.0,0.0
61961167.0,106808413.0,0.0
61961300.0,106808414.0,0.0
61961529.0,106808415.0,0.0
61961873.0,106808416.0,0.0
61961954.0,106808417.0,0.0
61962008.0,106808418.0,1.0
61962213.0,106808419.0,0.0
61962279.0,106808420.0,0.0
61962310.0,106808421.0,0.0
61962321.0,106808422.0,0.0
61962340.0,106808423.0,0.0
61962438.0,106808424.0,0.0
61962464.0,106808425.0,0.0
61962486.0,106808426.0,0.0
61962587.0,106808427.0,0.0
61962648.0,106808428.0,0.0
61962841.0,106808429.0,1.0
61962931.0,106808430.0,0.0
61963016.0,106808431.0,0.0
61963073.0,106808432.0,0.0
61963166.0,106808433.0,0.0
61963197.0,106808434.0,0.0
61963209.0,106808435.0,0.0
61963256.0,106808436.0,0.0
61963290.0,106808437.0,0.0
61963326.0,106808438.0,0.0
61963492.0,106808439.0,1.0
61963519.0,106808440.0,0.0
61963605.0,106808441.0,0.0
61963612.0,106808442.0,1.0
61963616.0,106808443.0,0.0
61963646.0,106808444.0,0.0
61963763.0,106808445.0,1.0
61964000.0,106808446.0,1.0
61964070.0,106808447.0,1.0
61964098.0,106808448.0,0.0
61964259.0,106808449.0,0.0
61964582.0,106808450.0,0.0
61964706.0,106808451.0,0.0
61964719.0,106808452.0,0.0
61964736.0,106808453.0,0.0
61964837.0,106808454.0,0.0
61964923.0,106808455.0,0.0
61964930.0,106808456.0,0.0
61965002.0,106808457.0,0.0
61965459.0,106808458.0,0.0
61965606.0,106808459.0,1.0
61965715.0,106808460.0,0.0
61965719.0,106808461.0,0.0
61965818.0,106808462.0,1.0
61966012.0,106808463.0,0.0
61966018.0,106808464.0,0.0
61966113.0,106808465.0,0.0
61966135.0,106808466.0,0.0
61966360.0,106808467.0,0.0
61966485.0,106808468.0,0.0
61966705.0,106808469.0,0.0
61966750.0,106808470.0,1.0
61966864.0,106808471.0,0.0
61967162.0,106808472.0,0.0
61967416.0,106808473.0,0.0
61968092.0,106808474.0,0.0
61968149.0,106808475.0,0.0
61968208.0,106808476.0,0.0
61968605.0,106808477.0,0.0
61968716.0,106808478.0,0.0
61968776.0,106808479.0,0.0
61968821.0,106808480.0,0.0
61969035.0,106808481.0,0.0
61969042.0,106808482.0,0.0
61969145.0,106808483.0,0.0
61969203.0,106808484.0,0.0
61969625.0,106808485.0,0.0
61969637.0,106808486.0,1.0
61969729.0,106808487.0,0.0
61969845.0,106808488.0,0.0
61970017.0,106808489.0,0.0
61970613.0,106808490.0,0.0
61970700.0,106808491.0,0.0
61970761.0,106808492.0,0.0
61970774.0,106808493.0,0.0
61971029.0,106808494.0,0.0
61971044.0,106808495.0,0.0
61971483.0,106808496.0,0.0
61971593.0,106808497.0,0.0
61971675.0,106808498.0,0.0
61971854.0,106808499.0,0.0
61971969.0,106808500.0,0.0
61972005.0,106808501.0,0.0
61972056.0,106808502.0,0.0
61972518.0,106808503.0,0.0
61972938.0,106808504.0,1.0
61973475.0,106808505.0,1.0
61973495.0,106808506.0,0.0
61973796.0,106808507.0,0.0
61973934.0,106808508.0,0.0
61974001.0,106808509.0,0.0
61974093.0,106808510.0,1.0
61974427.0,106808511.0,0.0
61975073.0,106808512.0,0.0
61975082.0,106808513.0,1.0
61975209.0,106808514.0,0.0
61975212.0,106808515.0,0.0
61975302.0,106808516.0,1.0
61975543.0,106808517.0,0.0
61975692.0,106808518.0,1.0
61975769.0,106808519.0,0.0
61975847.0,106808520.0,0.0
61975997.0,106808521.0,0.0
61976033.0,106808522.0,0.0
61976277.0,106808523.0,0.0
61976410.0,106808524.0,0.0
61976722.0,106808525.0,1.0
61976734.0,106808526.0,0.0
61976819.0,106808527.0,0.0
61976893.0,106808528.0,1.0
61976899.0,106808529.0,0.0
61977029.0,106808530.0,0.0
62014127.0,106808531.0,0.0
62014162.0,106808532.0,0.0
62014195.0,106808533.0,0.0
62014202.0,106808534.0,1.0
62014273.0,106808535.0,1.0
62014311.0,106808536.0,1.0
62014334.0,106808537.0,1.0
62014480.0,106808538.0,0.0
62014487.0,106808539.0,0.0
62014775.0,106808540.0,0.0
62015132.0,106808541.0,0.0
62015332.0,106808542.0,0.0
62015349.0,106808543.0,1.0
62015695.0,106808544.0,0.0
62015905.0,106808545.0,0.0
62015948.0,106808546.0,1.0
62015966.0,106808547.0,0.0
62016020.0,106808548.0,0.0
62016178.0,106808549.0,0.0
62016224.0,106808550.0,0.0
62016283.0,106808551.0,0.0
62016323.0,106808552.0,0.0
62016339.0,106808553.0,0.0
62016417.0,106808554.0,0.0
62016577.0,106808555.0,0.0
62016631.0,106808556.0,1.0
62016857.0,106808557.0,0.0
62016860.0,106808558.0,0.0
62016913.0,106808559.0,1.0
62016940.0,106808560.0,0.0
62017139.0,106808561.0,0.0
62017202.0,106808562.0,0.0
62017262.0,106808563.0,0.0
62017514.0,106808564.0,0.0
62017527.0,106808565.0,0.0
62017535.0,106808566.0,0.0
62018063.0,106808567.0,0.0
62018073.0,106808568.0,0.0
62018147.0,106808569.0,0.0
62018366.0,106808570.0,0.0
62018407.0,106808571.0,0.0
62018412.0,106808572.0,1.0
62018568.0,106808573.0,0.0
62018715.0,106808574.0,0.0
62018787.0,106808575.0,0.0
62018865.0,106808576.0,0.0
62018941.0,106808577.0,0.0
62019069.0,106808578.0,0.0
62019090.0,106808579.0,0.0
62019100.0,106808580.0,0.0
62019203.0,106808581.0,0.0
62019227.0,106808582.0,0.0
62019342.0,106808583.0,0.0
62019623.0,106808584.0,0.0
62019772.0,106808585.0,0.0
62019981.0,106808586.0,0.0
62019982.0,106808587.0,0.0
62020532.0,106808588.0,0.0
62020672.0,106808589.0,0.0
62020800.0,106808590.0,1.0
62021379.0,106808591.0,0.0
62021431.0,106808592.0,0.0
62021562.0,106808593.0,0.0
62021710.0,106808594.0,1.0
62021749.0,106808595.0,0.0
62022008.0,106808596.0,0.0
62022085.0,106808597.0,0.0
62022171.0,106808598.0,0.0
62022330.0,106808599.0,0.0
62022352.0,106808600.0,0.0
62022422.0,106808601.0,0.0
62022556.0,106808602.0,1.0
62022668.0,106808603.0,0.0
62022736.0,106808604.0,0.0
62022983.0,106808605.0,0.0
62022989.0,106808606.0,0.0
62023371.0,106808607.0,0.0
62023475.0,106808608.0,0.0
62023604.0,106808609.0,0.0
62023606.0,106808610.0,0.0
62023684.0,106808611.0,0.0
62023840.0,106808612.0,1.0
62023965.0,106808613.0,0.0
62024058.0,106808614.0,0.0
62024113.0,106808615.0,0.0
62024123.0,106808616.0,0.0
62024184.0,106808617.0,0.0
62024225.0,106808618.0,0.0
62024261.0,106808619.0,1.0
62024377.0,106808620.0,0.0
62024609.0,106808621.0,0.0
62024627.0,106808622.0,0.0
62024649.0,106808623.0,0.0
62024990.0,106808624.0,0.0
62025151.0,106808625.0,0.0
62025156.0,106808626.0,0.0
62025473.0,106808627.0,0.0
62025804.0,106808628.0,0.0
62025848.0,106808629.0,0.0
62026630.0,106808630.0,0.0
62026911.0,106808631.0,0.0
62027046.0,106808632.0,0.0
62027099.0,106808633.0,0.0
62027112.0,106808634.0,0.0
62027220.0,106808635.0,0.0
62027335.0,106808636.0,0.0
62027377.0,106808637.0,0.0
62027386.0,106808638.0,0.0
62027579.0,106808639.0,0.0
62027648.0,106808640.0,0.0
62027741.0,106808641.0,0.0
62027959.0,106808642.0,0.0
62028243.0,106808643.0,0.0
62028478.0,106808644.0,0.0
62028625.0,106808645.0,0.0
62028792.0,106808646.0,0.0
62028799.0,106808647.0,0.0
62028902.0,106808648.0,0.0
62028923.0,106808649.0,0.0
62028937.0,106808650.0,0.0
62028961.0,106808651.0,0.0
62029219.0,106808652.0,0.0
62029227.0,106808653.0,0.0
62029263.0,106808654.0,1.0
62029425.0,106808655.0,0.0
62029535.0,106808656.0,0.0
62029612.0,106808657.0,0.0
62029654.0,106808658.0,0.0
62029713.0,106808659.0,0.0
62029852.0,106808660.0,0.0
62029928.0,106808661.0,0.0
62030090.0,106808662.0,0.0
62030131.0,106808663.0,0.0
62030145.0,106808664.0,0.0
62030345.0,106808665.0,0.0
62030443.0,106808666.0,0.0
62030864.0,106808667.0,0.0
62030926.0,106808668.0,0.0
62031297.0,106808669.0,0.0
62031338.0,106808670.0,0.0
62031506.0,106808671.0,1.0
62031639.0,106808672.0,0.0
62031956.0,106808673.0,0.0
62031957.0,106808674.0,0.0
62031990.0,106808675.0,0.0
62032022.0,106808676.0,0.0
62032080.0,106808677.0,0.0
62032105.0,106808678.0,0.0
62032178.0,106808679.0,0.0
62032179.0,106808680.0,0.0
62032444.0,106808681.0,1.0
62032460.0,106808682.0,1.0
62032704.0,106808683.0,0.0
62032845.0,106808684.0,0.0
62033359.0,106808685.0,0.0
62033474.0,106808686.0,0.0
62033535.0,106808687.0,0.0
62033565.0,106808688.0,0.0
62033611.0,106808689.0,0.0
62033647.0,106808690.0,0.0
62033696.0,106808691.0,0.0
62033969.0,106808692.0,0.0
62034033.0,106808693.0,0.0
62034127.0,106808694.0,0.0
62034300.0,106808695.0,0.0
62034368.0,106808696.0,0.0
62034726.0,106808697.0,0.0
62034969.0,106808698.0,0.0
62035034.0,106808699.0,0.0
62035080.0,106808700.0,0.0
62035093.0,106808701.0,0.0
62035101.0,106808702.0,0.0
62035280.0,106808703.0,0.0
62035296.0,106808704.0,0.0
62035502.0,106808705.0,0.0
62035660.0,106808706.0,0.0
62035661.0,106808707.0,0.0
62035662.0,106808708.0,0.0
62035791.0,106808709.0,0.0
62035811.0,106808710.0,1.0
62035947.0,106808711.0,0.0
62036209.0,106808712.0,0.0
62036242.0,106808713.0,0.0
62036519.0,106808714.0,0.0
62036576.0,106808715.0,0.0
62036581.0,106808716.0,0.0
62036653.0,106808717.0,0.0
62036779.0,106808718.0,0.0
62036913.0,106808719.0,0.0
62036997.0,106808720.0,0.0
62037065.0,106808721.0,0.0
62037110.0,106808722.0,0.0
62037186.0,106808723.0,0.0
62037299.0,106808724.0,0.0
62037617.0,106808725.0,0.0
62037799.0,106808726.0,0.0
62037803.0,106808727.0,0.0
62037914.0,106808728.0,0.0
62038281.0,106808729.0,0.0
62072383.0,106808730.0,0.0
62072880.0,106808731.0,0.0
62072888.0,106808732.0,0.0
62073238.0,106808733.0,0.0
62073249.0,106808734.0,0.0
62073312.0,106808735.0,0.0
62074461.0,106808736.0,0.0
62074531.0,106808737.0,0.0
62074632.0,106808738.0,0.0
62074708.0,106808739.0,1.0
62075119.0,106808740.0,0.0
62075171.0,106808741.0,0.0
62075219.0,106808742.0,0.0
62075282.0,106808743.0,0.0
62075325.0,106808744.0,0.0
62075345.0,106808745.0,0.0
62075410.0,106808746.0,0.0
62075530.0,106808747.0,0.0
62075557.0,106808748.0,0.0
62075882.0,106808749.0,0.0
62075883.0,106808750.0,1.0
62076004.0,106808751.0,1.0
62076065.0,106808752.0,0.0
62076393.0,106808753.0,0.0
62076420.0,106808754.0,0.0
62076443.0,106808755.0,1.0
62076556.0,106808756.0,0.0
62076678.0,106808757.0,0.0
62076786.0,106808758.0,0.0
62076852.0,106808759.0,0.0
62076888.0,106808760.0,0.0
62077057.0,106808761.0,1.0
62077132.0,106808762.0,0.0
62077292.0,106808763.0,0.0
62077425.0,106808764.0,0.0
62077598.0,106808765.0,0.0
62077609.0,106808766.0,0.0
62077631.0,106808767.0,0.0
62077648.0,106808768.0,0.0
62077703.0,106808769.0,0.0
62077844.0,106808770.0,0.0
62078187.0,106808771.0,0.0
62078388.0,106808772.0,0.0
62078531.0,106808773.0,0.0
62078577.0,106808774.0,1.0
62078825.0,106808775.0,1.0
62079038.0,106808776.0,1.0
62079155.0,106808777.0,1.0
62079211.0,106808778.0,0.0
62079659.0,106808779.0,0.0
62080126.0,106808780.0,0.0
62080433.0,106808781.0,0.0
62080521.0,106808782.0,0.0
62080530.0,106808783.0,1.0
62080605.0,106808784.0,0.0
62080734.0,106808785.0,0.0
62081006.0,106808786.0,0.0
62081110.0,106808787.0,0.0
62081169.0,106808788.0,1.0
62081183.0,106808789.0,0.0
62081311.0,106808790.0,0.0
62081325.0,106808791.0,0.0
62081391.0,106808792.0,1.0
62081482.0,106808793.0,0.0
62081495.0,106808794.0,0.0
62081548.0,106808795.0,0.0
62081549.0,106808796.0,0.0
62081562.0,106808797.0,0.0
62081698.0,106808798.0,1.0
62081953.0,106808799.0,0.0
62082020.0,106808800.0,1.0
62082077.0,106808801.0,1.0
62082115.0,106808802.0,0.0
62082244.0,106808803.0,0.0
62082450.0,106808804.0,1.0
62082466.0,106808805.0,0.0
62082560.0,106808806.0,0.0
62082693.0,106808807.0,0.0
62082801.0,106808808.0,0.0
62082885.0,106808809.0,0.0
62082912.0,106808810.0,1.0
62082932.0,106808811.0,0.0
62083785.0,106808812.0,0.0
62083836.0,106808813.0,0.0
62084110.0,106808814.0,0.0
62084438.0,106808815.0,0.0
62084675.0,106808816.0,0.0
62084723.0,106808817.0,0.0
62084737.0,106808818.0,0.0
62084764.0,106808819.0,0.0
62084908.0,106808820.0,0.0
62084981.0,106808821.0,0.0
62085161.0,106808822.0,0.0
62085211.0,106808823.0,0.0
62085339.0,106808824.0,0.0
62085374.0,106808825.0,1.0
62085586.0,106808826.0,0.0
62085687.0,106808827.0,0.0
62085877.0,106808828.0,0.0
62086010.0,106808829.0,1.0
62086196.0,106808830.0,0.0
62086255.0,106808831.0,0.0
62086372.0,106808832.0,1.0
62086664.0,106808833.0,0.0
62086696.0,106808834.0,0.0
62086855.0,106808835.0,0.0
62087128.0,106808836.0,0.0
62087502.0,106808837.0,0.0
62087624.0,106808838.0,0.0
62087901.0,106808839.0,0.0
62087992.0,106808840.0,0.0
62088138.0,106808841.0,0.0
62088246.0,106808842.0,0.0
62088718.0,106808843.0,0.0
62088745.0,106808844.0,0.0
62088787.0,106808845.0,1.0
62088976.0,106808846.0,0.0
62089075.0,106808847.0,0.0
62089114.0,106808848.0,0.0
62089168.0,106808849.0,0.0
62089227.0,106808850.0,0.0
62089261.0,106808851.0,0.0
62089305.0,106808852.0,0.0
62089415.0,106808853.0,0.0
62089471.0,106808854.0,0.0
62089620.0,106808855.0,0.0
62089705.0,106808856.0,0.0
62089708.0,106808857.0,0.0
62089934.0,106808858.0,0.0
62089987.0,106808859.0,0.0
62090207.0,106808860.0,0.0
62090322.0,106808861.0,0.0
62090541.0,106808862.0,0.0
62090718.0,106808863.0,0.0
62090873.0,106808864.0,0.0
62090991.0,106808865.0,0.0
62091199.0,106808866.0,0.0
62091501.0,106808867.0,0.0
62091595.0,106808868.0,0.0
62091622.0,106808869.0,1.0
62091639.0,106808870.0,0.0
62091782.0,106808871.0,1.0
62091936.0,106808872.0,0.0
62092127.0,106808873.0,0.0
62092521.0,106808874.0,0.0
62092622.0,106808875.0,0.0
62093077.0,106808876.0,0.0
62093140.0,106808877.0,0.0
62093170.0,106808878.0,0.0
62093266.0,106808879.0,0.0
62093291.0,106808880.0,1.0
62093293.0,106808881.0,0.0
62093480.0,106808882.0,0.0
62093777.0,106808883.0,0.0
62093827.0,106808884.0,0.0
62094012.0,106808885.0,0.0
62094187.0,106808886.0,0.0
62094383.0,106808887.0,0.0
62094470.0,106808888.0,1.0
62094484.0,106808889.0,0.0
62094492.0,106808890.0,0.0
62094606.0,106808891.0,0.0
62094661.0,106808892.0,0.0
62094825.0,106808893.0,0.0
62094838.0,106808894.0,0.0
62095138.0,106808895.0,0.0
62095178.0,106808896.0,0.0
62095249.0,106808897.0,0.0
62095393.0,106808898.0,0.0
62095500.0,106808899.0,0.0
62125761.0,106808900.0,0.0
62126327.0,106808901.0,0.0
62126363.0,106808902.0,1.0
62126456.0,106808903.0,0.0
62126858.0,106808904.0,0.0
62127071.0,106808905.0,0.0
62127465.0,106808906.0,1.0
62127571.0,106808907.0,0.0
62127615.0,106808908.0,0.0
62127708.0,106808909.0,0.0
62127738.0,106808910.0,0.0
62127947.0,106808911.0,0.0
62128075.0,106808912.0,0.0
62128087.0,106808913.0,0.0
62128180.0,106808914.0,0.0
62128507.0,106808915.0,0.0
62128608.0,106808916.0,0.0
62128877.0,106808917.0,0.0
62128974.0,106808918.0,0.0
62129195.0,106808919.0,0.0
62129398.0,106808920.0,0.0
62129482.0,106808921.0,0.0
62129504.0,106808922.0,0.0
62129542.0,106808923.0,0.0
62129591.0,106808924.0,0.0
62129779.0,106808925.0,0.0
62130396.0,106808926.0,0.0
62130487.0,106808927.0,0.0
62130489.0,106808928.0,0.0
62131051.0,106808929.0,0.0
62131200.0,106808930.0,0.0
62131214.0,106808931.0,0.0
62131402.0,106808932.0,0.0
62131545.0,106808933.0,0.0
62131692.0,106808934.0,0.0
62131698.0,106808935.0,0.0
62131769.0,106808936.0,0.0
62131942.0,106808937.0,0.0
62131997.0,106808938.0,0.0
62132000.0,106808939.0,0.0
62132091.0,106808940.0,0.0
62132260.0,106808941.0,0.0
62132443.0,106808942.0,0.0
62132668.0,106808943.0,0.0
62132968.0,106808944.0,0.0
62133110.0,106808945.0,0.0
62133134.0,106808946.0,0.0
62133308.0,106808947.0,0.0
62133744.0,106808948.0,1.0
62134077.0,106808949.0,0.0
62134479.0,106808950.0,0.0
62134723.0,106808951.0,0.0
62135002.0,106808952.0,0.0
62135230.0,106808953.0,0.0
62135265.0,106808954.0,0.0
62135451.0,106808955.0,1.0
62135459.0,106808956.0,0.0
62135479.0,106808957.0,0.0
62135585.0,106808958.0,0.0
62135591.0,106808959.0,0.0
62135616.0,106808960.0,0.0
62135803.0,106808961.0,0.0
62135940.0,106808962.0,0.0
62136068.0,106808963.0,0.0
62136123.0,106808964.0,0.0
62136178.0,106808965.0,0.0
62136187.0,106808966.0,0.0
62136202.0,106808967.0,0.0
62136293.0,106808968.0,0.0
62136452.0,106808969.0,0.0
62136484.0,106808970.0,0.0
62137033.0,106808971.0,1.0
62137379.0,106808972.0,0.0
62137418.0,106808973.0,1.0
62137644.0,106808974.0,0.0
62137838.0,106808975.0,0.0
62137955.0,106808976.0,0.0
62138224.0,106808977.0,0.0
62138253.0,106808978.0,0.0
62138364.0,106808979.0,0.0
62138672.0,106808980.0,0.0
62138865.0,106808981.0,0.0
62138871.0,106808982.0,0.0
62138885.0,106808983.0,0.0
62139062.0,106808984.0,0.0
62139065.0,106808985.0,0.0
62139174.0,106808986.0,0.0
62139416.0,106808987.0,0.0
62139513.0,106808988.0,0.0
62139567.0,106808989.0,0.0
62139788.0,106808990.0,0.0
62140090.0,106808991.0,0.0
62140151.0,106808992.0,0.0
62140171.0,106808993.0,0.0
62140270.0,106808994.0,0.0
62140272.0,106808995.0,1.0
62140395.0,106808996.0,0.0
62140493.0,106808997.0,0.0
62140594.0,106808998.0,0.0
62140655.0,106808999.0,0.0
62140801.0,106809000.0,0.0
62140976.0,106809001.0,0.0
62141067.0,106809002.0,0.0
62141083.0,106809003.0,0.0
62141090.0,106809004.0,0.0
62141091.0,106809005.0,0.0
62141110.0,106809006.0,0.0
62141180.0,106809007.0,0.0
62141239.0,106809008.0,0.0
62141250.0,106809009.0,0.0
62141354.0,106809010.0,0.0
62141358.0,106809011.0,1.0
62141485.0,106809012.0,1.0
62141688.0,106809013.0,0.0
62141703.0,106809014.0,0.0
62141796.0,106809015.0,0.0
62141849.0,106809016.0,1.0
62141879.0,106809017.0,0.0
62142008.0,106809018.0,0.0
62142182.0,106809019.0,0.0
62142215.0,106809020.0,0.0
62142235.0,106809021.0,0.0
62142259.0,106809022.0,0.0
62142616.0,106809023.0,0.0
62142708.0,106809024.0,0.0
62142876.0,106809025.0,0.0
62142959.0,106809026.0,0.0
62142972.0,106809027.0,0.0
62143140.0,106809028.0,0.0
62143555.0,106809029.0,0.0
62143594.0,106809030.0,0.0
62143669.0,106809031.0,0.0
62143679.0,106809032.0,0.0
62143736.0,106809033.0,0.0
62143843.0,106809034.0,0.0
62144033.0,106809035.0,0.0
62144073.0,106809036.0,0.0
62144142.0,106809037.0,1.0
62144179.0,106809038.0,0.0
62144233.0,106809039.0,0.0
62144254.0,106809040.0,0.0
62144282.0,106809041.0,0.0
62144409.0,106809042.0,0.0
62144490.0,106809043.0,1.0
62144551.0,106809044.0,0.0
62144657.0,106809045.0,0.0
62144758.0,106809046.0,0.0
62144895.0,106809047.0,0.0
62145045.0,106809048.0,0.0
62145523.0,106809049.0,0.0
62145552.0,106809050.0,0.0
62145603.0,106809051.0,0.0
62145613.0,106809052.0,0.0
62145661.0,106809053.0,0.0
62145782.0,106809054.0,0.0
62145915.0,106809055.0,0.0
62145979.0,106809056.0,0.0
62145989.0,106809057.0,0.0
62146022.0,106809058.0,0.0
62146117.0,106809059.0,0.0
62146167.0,106809060.0,0.0
62146296.0,106809061.0,0.0
62146432.0,106809062.0,1.0
62146485.0,106809063.0,0.0
62146488.0,106809064.0,0.0
62146494.0,106809065.0,1.0
62146901.0,106809066.0,0.0
62146953.0,106809067.0,0.0
62162759.0,106809068.0,0.0
62162918.0,106809069.0,0.0
62162933.0,106809070.0,0.0
62164069.0,106809071.0,0.0
62164107.0,106809072.0,0.0
62164247.0,106809073.0,0.0
62164375.0,106809074.0,0.0
62164440.0,106809075.0,0.0
62164953.0,106809076.0,0.0
62165050.0,106809077.0,0.0
62165459.0,106809078.0,0.0
62165471.0,106809079.0,0.0
62165589.0,106809080.0,0.0
62165926.0,106809081.0,1.0
62165961.0,106809082.0,0.0
62166500.0,106809083.0,0.0
62167034.0,106809084.0,0.0
62167970.0,106809085.0,0.0
62168155.0,106809086.0,0.0
62168276.0,106809087.0,0.0
62168586.0,106809088.0,1.0
62168826.0,106809089.0,0.0
62169414.0,106809090.0,0.0
62169528.0,106809091.0,0.0
62169555.0,106809092.0,0.0
62170025.0,106809093.0,1.0
62170275.0,106809094.0,1.0
62170459.0,106809095.0,1.0
62170490.0,106809096.0,0.0
62171073.0,106809097.0,0.0
62171298.0,106809098.0,0.0
62171557.0,106809099.0,0.0
62171799.0,106809100.0,1.0
62171875.0,106809101.0,0.0
62171977.0,106809102.0,0.0
62171989.0,106809103.0,0.0
62172112.0,106809104.0,0.0
62172409.0,106809105.0,0.0
62172424.0,106809106.0,0.0
62172494.0,106809107.0,0.0
62172554.0,106809108.0,1.0
62172667.0,106809109.0,0.0
62173125.0,106809110.0,0.0
62173432.0,106809111.0,0.0
62173562.0,106809112.0,0.0
62173973.0,106809113.0,0.0
62174043.0,106809114.0,0.0
62174083.0,106809115.0,0.0
62174177.0,106809116.0,0.0
62174195.0,106809117.0,0.0
62174579.0,106809118.0,0.0
62174832.0,106809119.0,1.0
62175061.0,106809120.0,0.0
62175433.0,106809121.0,1.0
62175524.0,106809122.0,0.0
62175727.0,106809123.0,1.0
62175795.0,106809124.0,0.0
62175798.0,106809125.0,1.0
62176049.0,106809126.0,0.0
62176137.0,106809127.0,1.0
62176259.0,106809128.0,0.0
62176534.0,106809129.0,0.0
62176567.0,106809130.0,0.0
62176668.0,106809131.0,1.0
62176681.0,106809132.0,0.0
62176762.0,106809133.0,0.0
62176925.0,106809134.0,0.0
62177006.0,106809135.0,0.0
62177469.0,106809136.0,0.0
62177496.0,106809137.0,0.0
62177604.0,106809138.0,1.0
62177612.0,106809139.0,0.0
62177712.0,106809140.0,0.0
62177809.0,106809141.0,0.0
62177859.0,106809142.0,0.0
62177918.0,106809143.0,1.0
62178044.0,106809144.0,0.0
62178052.0,106809145.0,0.0
62178270.0,106809146.0,0.0
62178372.0,106809147.0,0.0
62178683.0,106809148.0,0.0
62178746.0,106809149.0,0.0
62178872.0,106809150.0,0.0
62178934.0,106809151.0,1.0
62178966.0,106809152.0,0.0
62179817.0,106809153.0,0.0
62179903.0,106809154.0,1.0
62179939.0,106809155.0,0.0
62180208.0,106809156.0,0.0
62180272.0,106809157.0,0.0
62180435.0,106809158.0,0.0
62180456.0,106809159.0,1.0
62180474.0,106809160.0,0.0
62180610.0,106809161.0,1.0
62180678.0,106809162.0,0.0
62180730.0,106809163.0,0.0
62180768.0,106809164.0,0.0
62180770.0,106809165.0,0.0
62181225.0,106809166.0,0.0
62181262.0,106809167.0,0.0
62181499.0,106809168.0,0.0
62181502.0,106809169.0,0.0
62181678.0,106809170.0,0.0
62182004.0,106809171.0,1.0
62182253.0,106809172.0,0.0
62182416.0,106809173.0,0.0
62182545.0,106809174.0,1.0
62182666.0,106809175.0,0.0
62182890.0,106809176.0,1.0
62183041.0,106809177.0,0.0
62183522.0,106809178.0,0.0
62183651.0,106809179.0,0.0
62183888.0,106809180.0,0.0
62184050.0,106809181.0,0.0
62184112.0,106809182.0,0.0
62184409.0,106809183.0,0.0
62184501.0,106809184.0,0.0
62184761.0,106809185.0,0.0
62184806.0,106809186.0,0.0
62184958.0,106809187.0,0.0
62185166.0,106809188.0,1.0
62185304.0,106809189.0,0.0
62185329.0,106809190.0,0.0
62185795.0,106809191.0,0.0
62185891.0,106809192.0,0.0
62186068.0,106809193.0,0.0
62186116.0,106809194.0,0.0
62186133.0,106809195.0,0.0
62186170.0,106809196.0,1.0
62186291.0,106809197.0,0.0
62186368.0,106809198.0,0.0
62186534.0,106809199.0,1.0
62186576.0,106809200.0,0.0
62186602.0,106809201.0,0.0
62186610.0,106809202.0,0.0
62186798.0,106809203.0,0.0
62186799.0,106809204.0,0.0
62186857.0,106809205.0,0.0
62186860.0,106809206.0,0.0
62187160.0,106809207.0,0.0
62187336.0,106809208.0,0.0
62187471.0,106809209.0,0.0
62187632.0,106809210.0,0.0
62232320.0,106809211.0,0.0
62232522.0,106809212.0,0.0
62232631.0,106809213.0,0.0
62232633.0,106809214.0,0.0
62232644.0,106809215.0,0.0
62232824.0,106809216.0,0.0
62232857.0,106809217.0,0.0
62232927.0,106809218.0,0.0
62233082.0,106809219.0,0.0
62233197.0,106809220.0,0.0
62233335.0,106809221.0,0.0
62233623.0,106809222.0,0.0
62233626.0,106809223.0,1.0
62233749.0,106809224.0,0.0
62233774.0,106809225.0,0.0
62233870.0,106809226.0,0.0
62233888.0,106809227.0,0.0
62234138.0,106809228.0,0.0
62234151.0,106809229.0,0.0
62234178.0,106809230.0,0.0
62234335.0,106809231.0,0.0
62234363.0,106809232.0,0.0
62234371.0,106809233.0,0.0
62234494.0,106809234.0,0.0
62234593.0,106809235.0,0.0
62234639.0,106809236.0,0.0
62234744.0,106809237.0,0.0
62234763.0,106809238.0,1.0
