id_loan,closed_fl
1753795687.0,0.0
1753795688.0,0.0
1753795689.0,0.0
1753795690.0,0.0
1753795691.0,0.0
1753795692.0,0.0
1753795693.0,0.0
1753795694.0,0.0
1753795695.0,0.0
1753795696.0,0.0
1753795697.0,0.0
1753795698.0,0.0
1753795699.0,0.0
1753795700.0,0.0
1753795701.0,0.0
1753795702.0,0.0
1753795703.0,0.0
1753795704.0,0.0
1753795705.0,0.0
1753795706.0,0.0
1753795707.0,0.0
1753795708.0,0.0
1753795709.0,0.0
1753795710.0,0.0
1753795711.0,0.0
1753795712.0,0.0
1753795713.0,0.0
1753795714.0,0.0
1753795715.0,0.0
1753795716.0,0.0
1753795717.0,0.0
1753795718.0,0.0
1753795719.0,0.0
1753795720.0,0.0
1753795721.0,0.0
1753795722.0,0.0
1753795723.0,0.0
1753795724.0,0.0
1753795725.0,0.0
1753795726.0,0.0
1753795727.0,0.0
1753795728.0,0.0
1753795729.0,0.0
1753795730.0,0.0
1753795731.0,0.0
1753795732.0,0.0
1753795733.0,0.0
1753795734.0,0.0
1753795735.0,0.0
1753795736.0,0.0
1753795737.0,0.0
1753795738.0,0.0
1753795739.0,0.0
1753795740.0,0.0
1753795741.0,0.0
1753795742.0,0.0
1753795743.0,0.0
1753795744.0,0.0
1753795745.0,0.0
1753795746.0,0.0
1753795747.0,0.0
1753795748.0,0.0
1753795749.0,0.0
1753795750.0,0.0
1753795751.0,0.0
1753795752.0,0.0
1753795753.0,0.0
1753795754.0,0.0
1753795755.0,0.0
1753795756.0,0.0
1753795757.0,0.0
1753795758.0,0.0
1753795759.0,0.0
1753795760.0,0.0
1753795761.0,0.0
1753795762.0,0.0
1753795763.0,0.0
1753795764.0,0.0
1753795765.0,0.0
1753795766.0,1.0
1753795767.0,0.0
1753795768.0,0.0
1753795769.0,0.0
1753795770.0,0.0
1753795771.0,0.0
1753795772.0,0.0
1753795773.0,0.0
1753795774.0,0.0
1753795775.0,0.0
1753795776.0,0.0
1753795777.0,0.0
1753795778.0,0.0
1753795779.0,0.0
1753795780.0,0.0
1753795781.0,0.0
1753795782.0,0.0
1753795783.0,0.0
1753795784.0,0.0
1753795785.0,0.0
1753795786.0,0.0
1753795787.0,0.0
1753795788.0,0.0
1753795789.0,0.0
1753795790.0,0.0
1753795791.0,0.0
1753795792.0,0.0
1753795793.0,0.0
1753795794.0,0.0
1753795795.0,0.0
1753795796.0,0.0
1753795797.0,0.0
1753795798.0,0.0
1753795799.0,0.0
1753795800.0,0.0
1753795801.0,0.0
1753795802.0,0.0
1753795803.0,0.0
1753795804.0,0.0
1753795805.0,0.0
1753795806.0,0.0
1753795807.0,0.0
1753795808.0,0.0
1753795809.0,0.0
1753795810.0,0.0
1753795811.0,0.0
1753795812.0,0.0
1753795813.0,0.0
1753795814.0,0.0
1753795815.0,0.0
1753795816.0,0.0
1753795817.0,0.0
1753795818.0,0.0
1753795819.0,0.0
1753795820.0,0.0
1753795821.0,0.0
1753795822.0,0.0
1753795823.0,0.0
1753795824.0,0.0
1753795825.0,0.0
1753795826.0,0.0
1753795827.0,0.0
1753795828.0,0.0
1753795829.0,0.0
1753795830.0,0.0
1753795831.0,0.0
1753795832.0,0.0
1753795833.0,0.0
1753795834.0,0.0
1753795835.0,0.0
1753795836.0,0.0
1753795837.0,0.0
1753795838.0,0.0
1753795839.0,0.0
1753795840.0,0.0
1753795841.0,0.0
1753795842.0,0.0
1753795843.0,0.0
1753795844.0,0.0
1753795845.0,0.0
1753795846.0,0.0
1753795847.0,0.0
1753795848.0,0.0
1753795849.0,0.0
1753795850.0,0.0
1753795851.0,0.0
1753795852.0,0.0
1753795853.0,0.0
1753795854.0,0.0
1753795855.0,0.0
1753795856.0,0.0
1753795857.0,0.0
1753795858.0,0.0
1753795859.0,0.0
1753795860.0,0.0
1753795861.0,0.0
1753795862.0,0.0
1753795863.0,0.0
1753795864.0,0.0
1753795865.0,0.0
1753795866.0,0.0
1753795867.0,0.0
1753795868.0,0.0
1753795869.0,0.0
1753795870.0,0.0
1753795871.0,0.0
1753795872.0,0.0
1753795873.0,0.0
1753795874.0,0.0
1753795875.0,0.0
1753795876.0,0.0
1753795877.0,0.0
1753795878.0,0.0
1753795879.0,0.0
1753795880.0,0.0
1753795881.0,0.0
1753795882.0,0.0
1753795883.0,0.0
1753795884.0,0.0
1753795885.0,0.0
1753795886.0,0.0
1753795887.0,0.0
1753795888.0,0.0
1753795889.0,0.0
1753795890.0,0.0
1753795891.0,0.0
1753795892.0,0.0
1753795893.0,0.0
1753795894.0,0.0
1753795895.0,0.0
1753795896.0,0.0
1753795897.0,0.0
1753795898.0,0.0
1753795899.0,0.0
1753795900.0,0.0
1753795901.0,0.0
1753795902.0,0.0
1753795903.0,1.0
1753795904.0,0.0
1753795905.0,0.0
1753795906.0,0.0
1753795907.0,1.0
1753795908.0,0.0
1753795909.0,0.0
1753795910.0,0.0
1753795911.0,0.0
1753795912.0,0.0
1753795913.0,0.0
1753795914.0,0.0
1753795915.0,0.0
1753795916.0,0.0
1753795917.0,0.0
1753795918.0,0.0
1753795919.0,0.0
1753795920.0,0.0
1753795921.0,0.0
1753795922.0,0.0
1753795923.0,0.0
1753795924.0,0.0
1753795925.0,0.0
1753795926.0,0.0
1753795927.0,0.0
1753795928.0,0.0
1753795929.0,0.0
1753795930.0,0.0
1753795931.0,0.0
1753795932.0,0.0
1753795933.0,0.0
1753795934.0,0.0
1753795935.0,0.0
1753795936.0,0.0
1753795937.0,0.0
1753795938.0,0.0
1753795939.0,0.0
1753795940.0,0.0
1753795941.0,0.0
1753795942.0,0.0
1753795943.0,0.0
1753795944.0,0.0
1753795945.0,0.0
1753795946.0,0.0
1753795947.0,0.0
1753795948.0,0.0
1753795949.0,0.0
1753795950.0,0.0
1753795951.0,0.0
1753795952.0,0.0
1753795953.0,0.0
1753795954.0,0.0
1753795955.0,0.0
1753795956.0,1.0
1753795957.0,0.0
1753795958.0,0.0
1753795959.0,0.0
1753795960.0,0.0
1753795961.0,0.0
1753795962.0,0.0
1753795963.0,0.0
1753795964.0,0.0
1753795965.0,0.0
1753795966.0,0.0
1753795967.0,0.0
1753795968.0,0.0
1753795969.0,0.0
1753795970.0,0.0
1753795971.0,0.0
1753795972.0,0.0
1753795973.0,0.0
1753795974.0,0.0
1753795975.0,0.0
1753795976.0,0.0
1753795977.0,0.0
1753795978.0,0.0
1753795979.0,0.0
1753795980.0,1.0
1753795981.0,0.0
1753795982.0,0.0
1753795983.0,0.0
1753795984.0,0.0
1753795985.0,0.0
1753795986.0,1.0
1753795987.0,1.0
1753795988.0,0.0
1753795989.0,0.0
1753795990.0,0.0
1753795991.0,0.0
1753795992.0,0.0
1753795993.0,0.0
1753795994.0,0.0
1753795995.0,0.0
1753795996.0,1.0
1753795997.0,0.0
1753795998.0,0.0
1753795999.0,0.0
1753796000.0,0.0
1753796001.0,0.0
1753796002.0,0.0
1753796003.0,0.0
1753796004.0,0.0
1753796005.0,0.0
1753796006.0,0.0
1753796007.0,1.0
1753796008.0,0.0
1753796009.0,0.0
1753796010.0,0.0
1753796011.0,0.0
1753796012.0,1.0
1753796013.0,0.0
1753796014.0,0.0
1753796015.0,0.0
1753796016.0,1.0
1753796017.0,0.0
1753796018.0,0.0
1753796019.0,1.0
1753796020.0,1.0
1753796021.0,0.0
1753796022.0,0.0
1753796023.0,0.0
1753796024.0,0.0
1753796025.0,1.0
1753796026.0,1.0
1753796027.0,0.0
1753796028.0,0.0
1753796029.0,0.0
1753796030.0,0.0
1753796031.0,0.0
1753796032.0,0.0
1753796033.0,0.0
1753796034.0,0.0
1753796035.0,1.0
1753796036.0,0.0
1753796037.0,0.0
1753796038.0,0.0
1753796039.0,0.0
1753796040.0,1.0
1753796041.0,0.0
1753796042.0,0.0
1753796043.0,0.0
1753796044.0,1.0
1753796045.0,0.0
1753796046.0,0.0
1753796047.0,0.0
1753796048.0,0.0
1753796049.0,1.0
1753796050.0,0.0
1753796051.0,1.0
1753796052.0,0.0
1753796053.0,0.0
1753796054.0,1.0
1753796055.0,0.0
1753796056.0,0.0
1753796057.0,0.0
1753796058.0,0.0
1753796059.0,0.0
1753796060.0,0.0
1753796061.0,1.0
1753796062.0,0.0
1753796063.0,0.0
1753796064.0,0.0
1753796065.0,0.0
1753796066.0,1.0
1753796067.0,0.0
1753796068.0,1.0
1753796069.0,1.0
1753796070.0,0.0
1753796071.0,0.0
1753796072.0,1.0
1753796073.0,0.0
1753796074.0,1.0
1753796075.0,1.0
1753796076.0,0.0
1753796077.0,0.0
1753796078.0,0.0
1753796079.0,0.0
1753796080.0,0.0
1753796081.0,1.0
1753796082.0,0.0
1753796083.0,0.0
1753796084.0,0.0
1753796085.0,0.0
1753796086.0,1.0
1753796087.0,1.0
1753796088.0,1.0
1753796089.0,0.0
1753796090.0,0.0
1753796091.0,0.0
1753796092.0,0.0
1753796093.0,0.0
1753796094.0,0.0
1753796095.0,0.0
1753796096.0,0.0
1753796097.0,0.0
1753796098.0,0.0
1753796099.0,0.0
1753796100.0,0.0
1753796101.0,0.0
1753796102.0,1.0
1753796103.0,0.0
1753796104.0,1.0
1753796105.0,0.0
1753796106.0,0.0
1753796107.0,0.0
1753796108.0,0.0
1753796109.0,0.0
1753796110.0,1.0
1753796111.0,0.0
1753796112.0,0.0
1753796113.0,1.0
1753796114.0,0.0
1753796115.0,0.0
1753796116.0,0.0
1753796117.0,1.0
1753796118.0,0.0
1753796119.0,0.0
1753796120.0,0.0
1753796121.0,1.0
1753796122.0,0.0
1753796123.0,0.0
1753796124.0,0.0
1753796125.0,0.0
1753796126.0,0.0
1753796127.0,0.0
1753796128.0,0.0
1753796129.0,0.0
1753796130.0,1.0
1753796131.0,1.0
1753796132.0,0.0
1753796133.0,1.0
1753796134.0,0.0
1753796135.0,1.0
1753796136.0,0.0
1753796137.0,0.0
1753796138.0,0.0
1753796139.0,1.0
1753796140.0,0.0
1753796141.0,0.0
1753796142.0,1.0
1753796143.0,0.0
1753796144.0,1.0
1753796145.0,0.0
1753796146.0,0.0
1753796147.0,0.0
1753796148.0,0.0
1753796149.0,0.0
1753796150.0,0.0
1753796151.0,1.0
1753796152.0,0.0
1753796153.0,1.0
1753796154.0,0.0
1753796155.0,0.0
1753796156.0,0.0
1753796157.0,1.0
1753796158.0,0.0
1753796159.0,0.0
1753796160.0,1.0
1753796161.0,0.0
1753796162.0,0.0
1753796163.0,0.0
1753796164.0,0.0
1753796165.0,1.0
1753796166.0,0.0
1753796167.0,0.0
1753796168.0,1.0
1753796169.0,0.0
1753796170.0,0.0
1753796171.0,0.0
1753796172.0,0.0
1753796173.0,0.0
1753796174.0,0.0
1753796175.0,1.0
1753796176.0,0.0
1753796177.0,0.0
1753796178.0,0.0
1753796179.0,1.0
1753796180.0,0.0
1753796181.0,0.0
1753796182.0,0.0
1753796183.0,0.0
1753796184.0,0.0
1753796185.0,0.0
1753796186.0,0.0
1753796187.0,0.0
1753796188.0,0.0
1753796189.0,0.0
1753796190.0,1.0
1753796191.0,0.0
1753796192.0,1.0
1753796193.0,0.0
1753796194.0,0.0
1753796195.0,0.0
1753796196.0,0.0
1753796197.0,0.0
1753796198.0,0.0
1753796199.0,0.0
1753796200.0,0.0
1753796201.0,1.0
1753796202.0,1.0
1753796203.0,0.0
1753796204.0,0.0
1753796205.0,1.0
1753796206.0,0.0
1753796207.0,1.0
1753796208.0,1.0
1753796209.0,0.0
1753796210.0,0.0
1753796211.0,1.0
1753796212.0,0.0
1753796213.0,0.0
1753796214.0,1.0
1753796215.0,0.0
1753796216.0,0.0
1753796217.0,0.0
1753796218.0,0.0
1753796219.0,1.0
1753796220.0,0.0
1753796221.0,0.0
1753796222.0,1.0
1753796223.0,1.0
1753796224.0,0.0
1753796225.0,0.0
1753796226.0,1.0
1753796227.0,1.0
1753796228.0,0.0
1753796229.0,0.0
1753796230.0,0.0
1753796231.0,0.0
1753796232.0,0.0
1753796233.0,0.0
1753796234.0,1.0
1753796235.0,0.0
1753796236.0,0.0
1753796237.0,0.0
1753796238.0,0.0
1753796239.0,0.0
1753796240.0,0.0
1753796241.0,0.0
1753796242.0,1.0
1753796243.0,0.0
1753796244.0,1.0
1753796245.0,0.0
1753796246.0,1.0
1753796247.0,0.0
1753796248.0,0.0
1753796249.0,1.0
1753796250.0,0.0
1753796251.0,0.0
1753796252.0,0.0
1753796253.0,0.0
1753796254.0,0.0
1753796255.0,1.0
1753796256.0,0.0
1753796257.0,0.0
1753796258.0,0.0
1753796259.0,1.0
1753796260.0,0.0
1753796261.0,1.0
1753796262.0,0.0
1753796263.0,0.0
1753796264.0,1.0
1753796265.0,0.0
1753796266.0,1.0
1753796267.0,0.0
1753796268.0,0.0
1753796269.0,0.0
1753796270.0,0.0
1753796271.0,0.0
1753796272.0,0.0
1753796273.0,0.0
1753796274.0,0.0
1753796275.0,0.0
1753796276.0,1.0
1753796277.0,0.0
1753796278.0,1.0
1753796279.0,0.0
1753796280.0,0.0
1753796281.0,0.0
1753796282.0,0.0
1753796283.0,1.0
1753796284.0,0.0
1753796285.0,1.0
1753796286.0,0.0
1753796287.0,0.0
1753796288.0,0.0
1753796289.0,0.0
1753796290.0,0.0
1753796291.0,0.0
1753796292.0,1.0
1753796293.0,0.0
1753796294.0,0.0
1753796295.0,0.0
1753796296.0,0.0
1753796297.0,0.0
1753796298.0,0.0
1753796299.0,0.0
1753796300.0,0.0
1753796301.0,1.0
1753796302.0,1.0
1753796303.0,0.0
1753796304.0,0.0
1753796305.0,1.0
1753796306.0,0.0
1753796307.0,1.0
1753796308.0,1.0
1753796309.0,0.0
1753796310.0,0.0
1753796311.0,0.0
1753796312.0,1.0
1753796313.0,0.0
1753796314.0,1.0
1753796315.0,0.0
1753796316.0,0.0
1753796317.0,1.0
1753796318.0,1.0
1753796319.0,0.0
1753796320.0,1.0
1753796321.0,0.0
1753796322.0,1.0
1753796323.0,1.0
1753796324.0,0.0
1753796325.0,0.0
1753796326.0,1.0
1753796327.0,0.0
1753796328.0,0.0
1753796329.0,0.0
1753796330.0,0.0
1753796331.0,0.0
1753796332.0,0.0
1753796333.0,0.0
1753796334.0,0.0
1753796335.0,0.0
1753796336.0,0.0
1753796337.0,0.0
1753796338.0,0.0
1753796339.0,0.0
1753796340.0,0.0
1753796341.0,0.0
1753796342.0,0.0
1753796343.0,0.0
1753796344.0,0.0
1753796345.0,0.0
1753796346.0,0.0
1753796347.0,0.0
1753796348.0,0.0
1753796349.0,0.0
1753796350.0,0.0
1753796351.0,0.0
1753796352.0,0.0
1753796353.0,0.0
1753796354.0,0.0
1753796355.0,0.0
1753796356.0,0.0
1753796357.0,0.0
1753796358.0,0.0
1753796359.0,0.0
1753796360.0,0.0
1753796361.0,0.0
1753796362.0,0.0
1753796363.0,0.0
1753796364.0,0.0
1753796365.0,0.0
1753796366.0,0.0
1753796367.0,0.0
1753796368.0,0.0
1753796369.0,0.0
1753796370.0,0.0
1753796371.0,0.0
1753796372.0,0.0
1753796373.0,0.0
1753796374.0,0.0
1753796375.0,0.0
1753796376.0,0.0
1753796377.0,0.0
1753796378.0,0.0
1753796379.0,0.0
1753796380.0,0.0
1753796381.0,0.0
1753796382.0,0.0
1753796383.0,0.0
1753796384.0,0.0
1753796385.0,0.0
1753796386.0,0.0
1753796387.0,0.0
1753796388.0,0.0
1753796389.0,0.0
1753796390.0,0.0
1753796391.0,0.0
1753796392.0,0.0
1753796393.0,0.0
1753796394.0,0.0
1753796395.0,0.0
1753796396.0,0.0
1753796397.0,0.0
1753796398.0,0.0
1753796399.0,0.0
1753796400.0,0.0
1753796401.0,0.0
1753796402.0,0.0
1753796403.0,0.0
1753796404.0,0.0
1753796405.0,0.0
1753796406.0,0.0
1753796407.0,0.0
1753796408.0,1.0
1753796409.0,0.0
1753796410.0,0.0
1753796411.0,0.0
1753796412.0,0.0
1753796413.0,0.0
1753796414.0,0.0
1753796415.0,0.0
1753796416.0,0.0
1753796417.0,0.0
1753796418.0,0.0
1753796419.0,0.0
1753796420.0,0.0
1753796421.0,0.0
1753796422.0,0.0
1753796423.0,0.0
1753796424.0,0.0
1753796425.0,0.0
1753796426.0,1.0
1753796427.0,0.0
1753796428.0,0.0
1753796429.0,0.0
1753796430.0,0.0
1753796431.0,0.0
1753796432.0,0.0
1753796433.0,0.0
1753796434.0,0.0
1753796435.0,0.0
1753796436.0,0.0
1753796437.0,0.0
1753796438.0,0.0
1753796439.0,0.0
1753796440.0,0.0
1753796441.0,0.0
1753796442.0,0.0
1753796443.0,0.0
1753796444.0,0.0
1753796445.0,0.0
1753796446.0,0.0
1753796447.0,0.0
1753796448.0,0.0
1753796449.0,0.0
1753796450.0,0.0
1753796451.0,0.0
1753796452.0,0.0
1753796453.0,0.0
1753796454.0,0.0
1753796455.0,0.0
1753796456.0,0.0
1753796457.0,0.0
1753796458.0,0.0
1753796459.0,0.0
1753796460.0,0.0
1753796461.0,0.0
1753796462.0,0.0
1753796463.0,0.0
1753796464.0,0.0
1753796465.0,0.0
1753796466.0,0.0
1753796467.0,0.0
1753796468.0,0.0
1753796469.0,0.0
1753796470.0,0.0
1753796471.0,0.0
1753796472.0,0.0
1753796473.0,0.0
1753796474.0,0.0
1753796475.0,0.0
1753796476.0,0.0
1753796477.0,0.0
1753796478.0,0.0
1753796479.0,0.0
1753796480.0,0.0
1753796481.0,0.0
1753796482.0,1.0
1753796483.0,0.0
1753796484.0,0.0
1753796485.0,0.0
1753796486.0,0.0
1753796487.0,0.0
1753796488.0,0.0
1753796489.0,0.0
1753796490.0,0.0
1753796491.0,0.0
1753796492.0,0.0
1753796493.0,0.0
1753796494.0,0.0
1753796495.0,0.0
1753796496.0,0.0
1753796497.0,0.0
1753796498.0,0.0
1753796499.0,0.0
1753796500.0,0.0
1753796501.0,0.0
1753796502.0,0.0
1753796503.0,0.0
1753796504.0,0.0
1753796505.0,0.0
1753796506.0,0.0
1753796507.0,0.0
1753796508.0,0.0
1753796509.0,0.0
1753796510.0,0.0
1753796511.0,0.0
1753796512.0,0.0
1753796513.0,0.0
1753796514.0,0.0
1753796515.0,0.0
1753796516.0,0.0
1753796517.0,0.0
1753796518.0,0.0
1753796519.0,0.0
1753796520.0,0.0
1753796521.0,0.0
1753796522.0,0.0
1753796523.0,0.0
1753796524.0,0.0
1753796525.0,0.0
1753796526.0,0.0
1753796527.0,0.0
1753796528.0,0.0
1753796529.0,0.0
1753796530.0,0.0
1753796531.0,0.0
1753796532.0,0.0
1753796533.0,0.0
1753796534.0,0.0
1753796535.0,0.0
1753796536.0,0.0
1753796537.0,0.0
1753796538.0,0.0
1753796539.0,0.0
1753796540.0,0.0
1753796541.0,0.0
1753796542.0,0.0
1753796543.0,0.0
1753796544.0,0.0
1753796545.0,1.0
1753796546.0,0.0
1753796547.0,0.0
1753796548.0,0.0
1753796549.0,0.0
1753796550.0,0.0
1753796551.0,0.0
1753796552.0,1.0
1753796553.0,0.0
1753796554.0,0.0
1753796555.0,0.0
1753796556.0,0.0
1753796557.0,0.0
1753796558.0,0.0
1753796559.0,0.0
1753796560.0,0.0
1753796561.0,1.0
1753796562.0,0.0
1753796563.0,1.0
1753796564.0,0.0
1753796565.0,0.0
1753796566.0,0.0
1753796567.0,0.0
1753796568.0,0.0
1753796569.0,0.0
1753796570.0,0.0
1753796571.0,0.0
1753796572.0,0.0
1753796573.0,0.0
1753796574.0,0.0
1753796575.0,0.0
1753796576.0,0.0
1753796577.0,0.0
1753796578.0,0.0
1753796579.0,0.0
1753796580.0,1.0
1753796581.0,0.0
1753796582.0,0.0
1753796583.0,0.0
1753796584.0,1.0
1753796585.0,0.0
1753796586.0,1.0
1753796587.0,0.0
1753796588.0,0.0
1753796589.0,0.0
1753796590.0,1.0
1753796591.0,0.0
1753796592.0,1.0
1753796593.0,1.0
1753796594.0,1.0
1753796595.0,0.0
1753796596.0,1.0
1753796597.0,1.0
1753796598.0,0.0
1753796599.0,0.0
1753796600.0,0.0
1753796601.0,0.0
1753796602.0,1.0
1753796603.0,0.0
1753796604.0,0.0
1753796605.0,0.0
1753796606.0,0.0
1753796607.0,0.0
1753796608.0,0.0
1753796609.0,0.0
1753796610.0,0.0
1753796611.0,0.0
1753796612.0,0.0
1753796613.0,0.0
1753796614.0,1.0
1753796615.0,0.0
1753796616.0,0.0
1753796617.0,0.0
1753796618.0,0.0
1753796619.0,0.0
1753796620.0,0.0
1753796621.0,0.0
1753796622.0,0.0
1753796623.0,0.0
1753796624.0,0.0
1753796625.0,0.0
1753796626.0,0.0
1753796627.0,0.0
1753796628.0,0.0
1753796629.0,0.0
1753796630.0,0.0
1753796631.0,1.0
1753796632.0,1.0
1753796633.0,0.0
1753796634.0,0.0
1753796635.0,0.0
1753796636.0,0.0
1753796637.0,0.0
1753796638.0,0.0
1753796639.0,0.0
1753796640.0,0.0
1753796641.0,0.0
1753796642.0,1.0
1753796643.0,0.0
1753796644.0,1.0
1753796645.0,0.0
1753796646.0,1.0
1753796647.0,0.0
1753796648.0,0.0
1753796649.0,0.0
1753796650.0,0.0
1753796651.0,0.0
1753796652.0,1.0
1753796653.0,0.0
1753796654.0,1.0
1753796655.0,1.0
1753796656.0,0.0
1753796657.0,0.0
1753796658.0,0.0
1753796659.0,0.0
1753796660.0,1.0
1753796661.0,0.0
1753796662.0,0.0
1753796663.0,0.0
1753796664.0,0.0
1753796665.0,1.0
1753796666.0,0.0
1753796667.0,0.0
1753796668.0,0.0
1753796669.0,1.0
1753796670.0,1.0
1753796671.0,1.0
1753796672.0,1.0
1753796673.0,1.0
1753796674.0,1.0
1753796675.0,1.0
1753796676.0,1.0
1753796677.0,1.0
1753796678.0,1.0
1753796679.0,1.0
1753796680.0,1.0
1753796681.0,1.0
1753796682.0,1.0
1753796683.0,1.0
1753796684.0,1.0
1753796685.0,1.0
1753796686.0,1.0
1753796687.0,1.0
1753796688.0,1.0
1753796689.0,1.0
1753796690.0,1.0
1753796691.0,1.0
1753796692.0,1.0
1753796693.0,1.0
1753796694.0,1.0
1753796695.0,1.0
1753796696.0,1.0
1753796697.0,1.0
1753796698.0,1.0
1753796699.0,1.0
1753796700.0,1.0
1753796701.0,1.0
1753796702.0,1.0
1753796703.0,1.0
1753796704.0,1.0
1753796705.0,1.0
1753796706.0,1.0
1753796707.0,1.0
1753796708.0,1.0
1753796709.0,1.0
1753796710.0,1.0
1753796711.0,1.0
1753796712.0,1.0
1753796713.0,1.0
1753796714.0,1.0
1753796715.0,1.0
1753796716.0,0.0
1753796717.0,1.0
1753796718.0,1.0
1753796719.0,1.0
1753796720.0,1.0
1753796721.0,1.0
1753796722.0,1.0
1753796723.0,1.0
1753796724.0,1.0
1753796725.0,1.0
1753796726.0,1.0
1753796727.0,1.0
1753796728.0,1.0
1753796729.0,1.0
1753796730.0,1.0
1753796731.0,1.0
1753796732.0,1.0
1753796733.0,1.0
1753796734.0,1.0
1753796735.0,1.0
1753796736.0,1.0
1753796737.0,1.0
1753796738.0,1.0
1753796739.0,1.0
1753796740.0,1.0
1753796741.0,1.0
1753796742.0,1.0
1753796743.0,1.0
1753796744.0,1.0
1753796745.0,1.0
1753796746.0,1.0
1753796747.0,1.0
1753796748.0,1.0
1753796749.0,1.0
1753796750.0,1.0
1753796751.0,1.0
1753796752.0,1.0
1753796753.0,1.0
1753796754.0,1.0
1753796755.0,1.0
1753796756.0,1.0
1753796757.0,1.0
1753796758.0,1.0
1753796759.0,1.0
1753796760.0,1.0
1753796761.0,1.0
1753796762.0,1.0
1753796763.0,1.0
1753796764.0,1.0
1753796765.0,1.0
1753796766.0,1.0
1753796767.0,1.0
1753796768.0,1.0
1753796769.0,1.0
1753796770.0,1.0
1753796771.0,1.0
1753796772.0,1.0
1753796773.0,1.0
1753796774.0,1.0
1753796775.0,1.0
1753796776.0,1.0
1753796777.0,1.0
1753796778.0,1.0
1753796779.0,1.0
1753796780.0,1.0
1753796781.0,1.0
1753796782.0,1.0
1753796783.0,1.0
1753796784.0,1.0
1753796785.0,1.0
1753796786.0,1.0
1753796787.0,1.0
1753796788.0,1.0
1753796789.0,1.0
1753796790.0,1.0
1753796791.0,1.0
1753796792.0,1.0
1753796793.0,1.0
1753796794.0,1.0
1753796795.0,1.0
1753796796.0,1.0
1753796797.0,1.0
1753796798.0,1.0
1753796799.0,1.0
1753796800.0,1.0
1753796801.0,1.0
1753796802.0,1.0
1753796803.0,1.0
1753796804.0,1.0
1753796805.0,1.0
1753796806.0,1.0
1753796807.0,1.0
1753796808.0,1.0
1753796809.0,1.0
1753796810.0,1.0
1753796811.0,1.0
1753796812.0,1.0
1753796813.0,1.0
1753796814.0,1.0
1753796815.0,1.0
1753796816.0,1.0
1753796817.0,1.0
1753796818.0,1.0
1753796819.0,1.0
1753796820.0,1.0
1753796821.0,0.0
1753796822.0,1.0
1753796823.0,1.0
1753796824.0,1.0
1753796825.0,1.0
1753796826.0,1.0
1753796827.0,1.0
1753796828.0,1.0
1753796829.0,1.0
1753796830.0,1.0
1753796831.0,1.0
1753796832.0,1.0
1753796833.0,1.0
1753796834.0,1.0
1753796835.0,1.0
1753796836.0,1.0
1753796837.0,1.0
1753796838.0,1.0
1753796839.0,1.0
1753796840.0,1.0
1753796841.0,1.0
1753796842.0,1.0
1753796843.0,1.0
1753796844.0,1.0
1753796845.0,1.0
1753796846.0,1.0
1753796847.0,1.0
1753796848.0,1.0
1753796849.0,1.0
1753796850.0,1.0
1753796851.0,1.0
1753796852.0,1.0
1753796853.0,1.0
1753796854.0,1.0
1753796855.0,1.0
1753796856.0,1.0
1753796857.0,1.0
1753796858.0,1.0
1753796859.0,1.0
1753796860.0,1.0
1753796861.0,1.0
1753796862.0,1.0
1753796863.0,1.0
1753796864.0,1.0
1753796865.0,1.0
1753796866.0,1.0
1753796867.0,1.0
1753796868.0,1.0
1753796869.0,1.0
1753796870.0,1.0
1753796871.0,1.0
1753796872.0,1.0
1753796873.0,1.0
1753796874.0,1.0
1753796875.0,1.0
1753796876.0,1.0
1753796877.0,1.0
1753796878.0,1.0
1753796879.0,1.0
1753796880.0,1.0
1753796881.0,1.0
1753796882.0,1.0
1753796883.0,1.0
1753796884.0,1.0
1753796885.0,1.0
1753796886.0,1.0
1753796887.0,1.0
1753796888.0,1.0
1753796889.0,1.0
1753796890.0,1.0
1753796891.0,1.0
1753796892.0,1.0
1753796893.0,0.0
1753796894.0,1.0
1753796895.0,1.0
1753796896.0,1.0
1753796897.0,1.0
1753796898.0,1.0
1753796899.0,1.0
1753796900.0,1.0
1753796901.0,1.0
1753796902.0,1.0
1753796903.0,1.0
1753796904.0,1.0
1753796905.0,1.0
1753796906.0,1.0
1753796907.0,1.0
1753796908.0,1.0
1753796909.0,1.0
1753796910.0,1.0
1753796911.0,1.0
1753796912.0,1.0
1753796913.0,1.0
1753796914.0,1.0
1753796915.0,0.0
1753796916.0,1.0
1753796917.0,0.0
1753796918.0,1.0
1753796919.0,1.0
1753796920.0,1.0
1753796921.0,0.0
1753796922.0,0.0
1753796923.0,1.0
1753796924.0,1.0
1753796925.0,0.0
1753796926.0,1.0
1753796927.0,0.0
1753796928.0,0.0
1753796929.0,0.0
1753796930.0,0.0
1753796931.0,0.0
1753796932.0,0.0
1753796933.0,0.0
1753796934.0,0.0
1753796935.0,0.0
1753796936.0,0.0
1753796937.0,0.0
1753796938.0,0.0
1753796939.0,0.0
1753796940.0,0.0
1753796941.0,0.0
1753796942.0,0.0
1753796943.0,0.0
1753796944.0,0.0
1753796945.0,0.0
1753796946.0,1.0
1753796947.0,0.0
1753796948.0,0.0
1753796949.0,0.0
1753796950.0,0.0
1753796951.0,0.0
1753796952.0,0.0
1753796953.0,0.0
1753796954.0,0.0
1753796955.0,0.0
1753796956.0,0.0
1753796957.0,0.0
